synthetic_1521517986635;4171237,8507862,697,1673488,-7688988,1000,-3564113,8645065,1000,6311285,-1100325,1000,-1151780,-2418192,1000,1794407,480402,1000,-3480726,-2143799,1000,-1403898,3086980,1000,2053128,-5987334,1000,-6238042,5243421,1000,9205246,1230131,1000,-5015124,-2268280,1000,3928038,1728954,1000,-4946904,-2389158,1000,5000913,3878801,1000,-5648018,-4543293,1000,-1433863,242837,1000,8631450,-4425885,1000,-7076991,4074831,1000,3782231,4712858,1000,-3035827,-7932982,1000,-1104650,5601495,1000,-2330928,-5572175,1000,3410511,7393492,1000,-899137,-8350176,1000,3690304,5901745,1000,-2615684,609489,1000,-1111635,2278680,1000,3173488,921631,1000,-4489056,-419587,1000,5149215,-4247401,1000,-5397476,2434705,1000,5117707,-422396,1000,-4982600,-4186310,1000,7312784,-1351227,1000,770401,4693576,1000,-8464443,-1778230,1000,-8847,-2835152,1000,1796559,3870094,1000,-2462460,-662368,1000,9156668,2497421,1000,-7144680,1168259,1000,-505704,-8060451,1000,-798005,8114218,1000,3957687,-3671152,1000,-115591,4305983,1000,1892349,-2324713,1000,1690694,-1294550,1000,-6935117,2399388,1000,5228513,-3498058,1000,-1964218,4833731,1000,-3587264,-6221962,1000,2564975,-2009175,1000,2876971,4258663,1000,-6034848,-4823505,1000
synthetic_1521517986643;8356418,7535184,678,-313534,561617,1000,-2250981,86137,1000,-1637431,-5683304,1000,5115333,7421306,1000,-7401411,-323887,1000,3237146,-7144256,1000,2276471,-1891194,1000,653525,8929172,1000,-6828145,-5038212,1000,5659411,-222664,1000,-5858789,3194567,1000,8539533,-5496358,1000,-7446837,7829667,1000,2195412,-1845891,1000,2519627,1963960,1000,2361757,-1594036,1000,13719,-4033193,1000,639784,-638501,1000,-6507441,-2727786,1000,606245,2120029,1000,-1825590,-1046497,1000,-711781,5082071,1000,6650814,1050192,1000,-6675069,-4778938,1000,8045622,-601900,1000,-8830826,4839252,1000,2464104,-7505142,1000,-287920,6605617,1000,7006530,-2285645,1000,-4253689,2954868,1000,4151916,-6035200,1000,-286054,4207938,1000,-7151182,-1333603,1000,1216609,3055532,1000,-2818647,2705862,1000,2796618,-8672394,1000,-2990130,7806252,1000,529203,-1747154,1000,-483088,-3468168,1000,6997079,-2306455,1000,120407,5928956,1000,-5750089,-4877567,1000,5747232,1585209,1000,1382461,3389344,1000,-7008418,-329759,1000
synthetic_1521517986650;3576176,7134899,317,5042514,-6235091,1000,-3833487,6371792,1000,-4630527,-7032945,1000,8266511,7712971,1000,-4259735,-6540560,1000,1161293,1339106,1000,-3895980,5908364,1000,771437,-5816006,1000,1345886,-2339260,1000,-3479566,5616899,1000,1567054,-995635,1000,4995209,2757792,1000,-2821225,-1274146,1000,1811770,2407110,1000,1725410,-2454700,1000,-5008388,-815220,1000,2382816,-3711973,1000,2685817,254480,1000,109570,-1064961,1000,-7384985,2790360,1000,8459871,-1024995,1000,124580,1124705,1000,-7901885,761901,1000,6285793,-3703746,1000,-6913547,5863644,1000,7004816,1500172,1000,-4952121,-2331679,1000,-1367308,2721888,1000,2338607,-4204128,1000,5100754,4618270,1000,-6605182,-4855672,1000,6137135,-2509118,1000,-5549989,2680949,1000,5651258,1977277,1000,1850566,-1630130,1000,-6095494,3867587,1000,-1771752,-5090908,1000,6616455,2234833,1000,-180290,-5769048,1000,-1312635,-151261,1000,-745688,7001386,1000,-251193,-4376017,1000,162746,4634611,1000,3285628,-5364854,1000,-3009698,1621065,1000,603639,2011799,1000,-4570229,-752283,1000,5448700,2808492,1000,-4079681,71087,1000,4614125,725589,1000,-5310161,-4215405,1000,4404553,4338200,1000,-6150427,-596942,1000,2355719,271673,1000,4081058,-4031514,1000,-1859233,-1456625,1000,486682,4262473,1000
synthetic_1521517986653;7845149,8410132,689,-5437485,134822,1000,-565810,-8404702,1000,7958230,4341792,1000,-2499995,4700393,1000,-347492,-4537840,1000,-3287729,-3659142,1000,1213719,238649,1000,-1310268,2326171,1000,5757892,-2909014,1000,-1059350,6236079,1000,-6155503,-1600950,1000,1479692,3394197,1000,3129098,-5164858,1000,-5696281,3856043,1000,1484803,-6003680,1000,4579026,6428119,1000,-2164362,1369046,1000,-576144,-5984131,1000,4476286,2439619,1000,201158,3879630,1000,-816136,-9454891,1000,-4732043,4658930,1000,4958604,-4159223,1000,-1841196,5306718,1000,-238323,-3458780,1000,-4787845,-643601,1000,8149487,4373685,1000,-1320329,1225752,1000,1235187,1963320,1000,-1610242,-456887,1000,939251,651295,1000,-2932129,-4237613,1000,-977669,3028054,1000,1447378,-5385224,1000,924763,5245167,1000,-6663975,-3773699,1000,8968431,-49511,1000,-8165726,-1988517,1000,-992140,1472622,1000,-66918,-2265232,1000,9148728,661916,1000
synthetic_1521517986656;4084892,7193681,39,692830,1010042,1000,-77155,-4017254,1000,3874573,-2832171,1000,-4859309,4422205,1000,4128123,1475589,1000,-4633780,-5624546,1000,-1991414,1089953,1000,7307067,6838097,1000,-5804200,-2223873,1000,-796518,-5597372,1000,1744182,3733443,1000,5952322,-3277579,1000,-8342692,-2153491,1000,8368789,3015081,1000,-1703995,-1715261,1000,985290,6043600,1000,-839962,654432,1000,-2681887,-2204950,1000,-1385377,-811281,1000,1063809,-2142204,1000,3164353,1741968,1000,-3781526,1279458,1000,2908299,-2363465,1000,-1355693,3469086,1000,-4158670,690926,1000,6139140,-4511719,1000,-1302049,-1960249,1000,-6404153,3857239,1000,66186,-1362955,1000,4369771,4782959,1000,-1469690,-6384169,1000,-1496370,3498050,1000,632435,3958009,1000,2990513,-4820080,1000,474296,-790059,1000,-1213064,4701267,1000,4811719,-5739699,1000,-6180941,-1755846,1000,4525591,-521909,1000,756537,591085,1000,-4615630,2789869,1000,2859640,-2312122,1000,-1955594,556594,1000,736547,4854229,1000,-734355,-2608361,1000,-2620996,-3200718,1000,3351461,3342864,1000,-1624264,-3619396,1000,4852696,142835,1000,-1265696,4826345,1000,607172,-3487470,1000,-2726714,6921532,1000,1217221,-4214850,1000,-5922019,440733,1000,9099029,-2602115,1000,-3955981,-109434,1000,2268821,-2919276,1000
synthetic_1521517986659;8260366,9296741,956,-7051947,-1568127,1000,-985930,-4783034,1000,1684483,1580521,1000,4158245,228170,1000,-2790064,881208,1000,3036273,3385195,1000,-650282,-5636135,1000,-3262738,585652,1000,152212,1744458,1000,4320950,1658113,1000,-2643457,-4261239,1000,4007928,2270125,1000,-731543,-3681232,1000,-3448002,1291103,1000,-3149871,6513,1000,3240986,2970427,1000,-1639246,-2918762,1000,3003565,6572361,1000,-3583868,-4642858,1000,130817,4390644,1000,6866632,-29790,1000,-3847356,-7653151,1000,3424223,4393820,1000,-3559742,-4342142,1000,1500455,-1315877,1000,-5862662,5339077,1000,9248589,-3262590,1000,-8946399,-408788,1000,3334260,5122952,1000,-2814143,-2600275,1000,1490364,1836048,1000,-2437183,-42677,1000,3443052,-5902778,1000,-2858796,8801073,1000,6327031,104840,1000,1511959,-2162997,1000,239551,429597,1000,-6793435,-293722,1000,4113771,520605,1000,424792,-4771679,1000,1623394,6574060,1000,-2963595,-2062537,1000,1361761,-7203281,1000,-259395,4010985,1000,-4930211,-1122347,1000,298266,1167649,1000,2218436,2263019,1000,-2216759,-1602934,1000,-1217383,609809,1000,7830270,1661508,1000,-7425309,-4424190,1000,2888320,-1006975,1000,-2963004,-115740,1000,-480677,1689937,1000,-75959,5382915,1000,5813679,-3401903,1000,2836295,598512,1000,-5974984,-2256523,1000,2098743,2068841,1000,557996,3863980,1000,1008598,-5484079,1000,-2525755,1669540,1000,-1992138,704992,1000,6712633,2940871,1000,-5132377,-7384685,1000,251519,6858486,1000,3502282,-8670021,1000,-3528326,7234811,1000,-436908,-6166774,1000,5009981,7603509,1000,-4508306,684997,1000,-574831,-4598626,1000,5245561,-676317,1000,-971876,-240637,1000,-2561487,3529296,1000,-1739420,-4299326,1000,3170699,360579,1000,-5962787,824906,1000,-646240,1660707,1000,8497432,-1161290,1000,-2131985,-1992363,1000,-3355583,-2425512,1000
synthetic_1521517986667;4014474,6985532,44,-1500957,2680924,1000,2476633,-636852,1000,2365624,-772099,1000,1054193,136716,1000,-7470015,-8271023,1000,7170023,5230651,1000,1717588,-991783,1000,-4849845,-1181266,1000,4843799,3155472,1000,-2669753,2929357,1000,-945890,-3258665,1000,1901381,-3529443,1000,-4583255,3609506,1000,4588396,-1999095,1000,-6614192,3153827,1000,6919565,-5580841,1000,-1315625,-1231572,1000,-4122350,1026726,1000,-211792,6940724,1000,6753622,-3301677,1000,-2278005,4238262,1000,-6944398,-8822592,1000,8411289,5221595,1000,-5643232,-205727,1000,6364558,-4903286,1000,-5002675,4185852,1000,2990995,-3298281,1000,-6413215,5877639,1000,2391029,2203738,1000,5284109,-7130712,1000,-8012315,5663313,1000,5864509,-2353245,1000,-5101808,3404702,1000,-1387072,-1674901,1000,5476548,-5088128,1000,2115508,2907266,1000,-1011093,-2248884,1000,-948416,-74516,1000,914973,5802546,1000,3119963,-2986907,1000,-9100166,863938,1000,3264578,2235945,1000,911857,-6528370,1000,1395755,1293695,1000,-3306399,-435518,1000,1834670,-3017397,1000,-3876117,5398109,1000,7739760,-4407314,1000,-2359577,3897864,1000,1805146,-1806662,1000,-3596263,1420297,1000,5552339,3042755,1000,-4585823,-5325933,1000,3567787,-1362232,1000,-6674705,3332542,1000,6070034,5201941,1000,227937,-5348448,1000,-4778456,5691041,1000,-2789256,-7812981,1000,7631469,5676212,1000,-4966051,1488464,1000,-2473088,-5253526,1000,1784668,1425589,1000,2101453,353385,1000,-1086931,586421,1000,2581011,-1698007,1000,-419910,3966755,1000,1578287,-7626626,1000,-7221352,5951859,1000,9338370,-1154566,1000,-8778550,1372672,1000,8509268,-40243,1000,-9480123,-2800022,1000,9102409,3663645,1000,-8290442,-6778740,1000,2339407,5237685,1000,-1290420,826252,1000,4112629,-299564,1000,-3166516,-5191629,1000,5818343,2163109,1000,-1998541,3870528,1000,2352505,-3411666,1000,-7165590,1305054,1000,4090458,1688337,1000,-658202,-1901309,1000,1703081,-4020808,1000
synthetic_1521517986674;9203251,329196,196,-1879387,2826913,1000,-3432733,5298609,1000,439308,-5783594,1000,-3411385,3976863,1000,-612740,-5486509,1000,89837,4049187,1000,1788182,635555,1000,6353058,3925178,1000,-2744502,-8756765,1000,-4901857,787606,1000,5595227,5473303,1000,-349856,1828742,1000,1622995,229466,1000,-3111488,-1099462,1000,-2111727,313265,1000,6111865,-6873497,1000,-4669696,6458575,1000,983360,-695616,1000,-3578635,2114434,1000,5752940,-1789999,1000,-5115730,602158,1000,-1015986,-1806163,1000,602292,53987,1000,5043347,-4256770,1000,-2129087,4321736,1000,-4355788,-2035720,1000,9672057,3825163,1000,-9235931,-1781186,1000,182746,1091054,1000,289338,-566994,1000,2261304,1515226,1000,4771040,-2124478,1000,-3814438,660951,1000,5706340,-6515733,1000,-9551301,5188503,1000,2792298,1102105,1000,4949653,-4708180,1000,-2370646,263151,1000,1446257,2299500,1000,383333,-547531,1000,-4329491,-4121374,1000,-2053967,4043296,1000,36644,1061097,1000,-834354,-4602844,1000,5403944,6093524,1000,-5250413,1893413,1000,4887400,-2107178,1000,-3526496,936185,1000,2240696,-7328951,1000,2361507,4267657,1000,1867138,5074193,1000,1533909,-2801806,1000,-2954534,-39131,1000,-5549982,-4355184,1000,7488693,6728165,1000,-8695239,-6849081,1000,6885414,6873136,1000,-6630797,-6658676,1000,5604215,1259620,1000,-903782,1548005,1000,3273118,4341408,1000,-1156134,-7376883,1000,477226,-1626040,1000,-899721,237143,1000,-1651032,1428145,1000,-874932,6241303,1000,-643378,-1199234,1000,-46444,-3045467,1000,2128024,-1802214,1000,-2258619,6516666,1000,-2322369,-5152455,1000,458244,5730669,1000,3936334,-6517596,1000,-1029152,-1902001,1000,14727,-91451,1000,586314,3032475,1000,1161688,5664946,1000,-4841370,-480745,1000,-88506,-4946334,1000,891886,1766739,1000,-1556163,-5394960,1000,9005377,1680548,1000,-8287560,822402,1000,3456825,1269895,1000,429162,2832379,1000,3951287,1377960,1000,-2478227,-7652062,1000,-2505476,1409130,1000,1214798,4132703,1000,-4219130,-1992813,1000,2414119,-4063750,1000,2736900,8919812,1000,-6392790,-2348666,1000,8573423,1566006,1000
synthetic_1521517986679;3437873,7963545,615,1320214,-4360699,1000,-1875798,80587,1000,-1373507,5049470,1000,8160370,-3983188,1000,-2762528,2967047,1000,-4038706,-5419389,1000,-128260,1133634,1000,2345708,4260274,1000,864411,-3469289,1000,-2916796,-251775,1000,-1764436,3742892,1000,7000624,-4481359,1000,-1905373,2675975,1000,-5457870,-1634165,1000,-626082,3411952,1000,6416670,-7048824,1000,-3584287,764517,1000,3997952,7687713,1000,1468533,-3120242,1000,-5826850,-3427185,1000,-1320440,1008015,1000,1367923,5860440,1000,5701320,-8645836,1000,-1493468,2745895,1000,-1437897,4694740,1000,-3302942,-3482828,1000,-19288,5231700,1000,463069,-9091785,1000,837520,4933734,1000,-2625775,-329262,1000,9044965,3397403,1000,-2040376,-4337586,1000,-408108,-3958447,1000,-6181050,7030566,1000,4067426,-4770270,1000,-1122317,2351692,1000,-2498704,-303404,1000,763917,-131562,1000,4888725,3435543,1000,-3684403,-5753146,1000,-700622,5986010,1000,-2741828,-2441935,1000,8000946,1840196,1000,-875996,-530330,1000,2559361,-2529817,1000,-1483975,4913501,1000,-6591260,257664,1000,849463,-4222415,1000,-1084487,-5610215,1000,2736665,6451386,1000,3492388,-5434220,1000,211298,1334738,1000,-1150939,-859570,1000,-3980519,5701998,1000,6997831,111532,1000,-3763368,-405675,1000,3163566,-1860120,1000,-1499936,-2305841,1000,1278634,6571455,1000,-8821371,-3582731,1000,4274755,-787153,1000,4831935,2738949,1000,-4085080,-7607920,1000,4342946,7552241,1000,-9560211,-7381634,1000,2138974,9637262,1000,834244,-3064522,1000,-52615,-5397999,1000,6050999,3844745,1000,-1436465,-3563817,1000,2059434,-1545123,1000,-7860266,7601053,1000,1119074,-3702897,1000,5535277,-3140812,1000,-1791629,6025353,1000,298831,2329656,1000,-6929303,-7997534,1000,6885707,535186,1000,870730,3554610,1000,-2256172,489132,1000,3985630,-1542533,1000,-2066594,5151381,1000,1986674,-6001179,1000,-3023359,863532,1000,-3601730,-256397,1000,-2335035,-1345041,1000,1352500,1908561,1000,4582623,-407395,1000,788633,35078,1000,-2863362,-371394,1000,-2621765,2429820,1000,-1085566,-2318892,1000,7887818,-2375767,1000,-2778322,3964858,1000,-5777809,-5114919,1000,3684105,3869448,1000
synthetic_1521517986685;1484700,7974449,799,8427467,-940519,1000,-9411677,990640,1000,6926290,1231142,1000,-1286124,-8017541,1000,-1814586,2317063,1000,4091894,3938603,1000,-7765451,399106,1000,4018496,-5249158,1000,-1648964,5672086,1000,1494442,-2627224,1000,5301640,-5160948,1000,-1353973,6496394,1000,-5664636,-3059571,1000,1405278,1284067,1000,-48338,680518,1000,4614510,-1014908,1000,-2000233,-903940,1000,-6248502,2547139,1000,195996,-1807157,1000,1502834,-1385777,1000,-1322772,1957595,1000,4444261,583999,1000,3739950,-3066373,1000,-2882015,4678547,1000,2445563,-4670066,1000,-2171703,5263944,1000,-4696178,-3585216,1000,2508023,-1064737,1000,2777604,1725958,1000,39591,-4835182,1000,2883424,411165,1000,-5554240,4592798,1000
